GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
5204        12   53654235   53703234    150      35  472890       2.5472    0.0054292
60314       12   53658132   53710965    162      39  469093       2.6571    0.0039409
8086        12   53691240   53750412    160      40  455367       2.5209    0.0058532
121340      12   53710359   53765167    154      44  452787       1.9729     0.024255
6667        12   53738979   53820230    288      44  456975       1.1658      0.12185
269         12   53782594   53835439    204      35  459358       1.2601      0.10382
54458       12   53800433   53850427    155      36  458513       1.3112     0.094895
5094        12   53810886   53884946    203      51  458648       1.6406     0.050436
6895        12   53858557   53910215    103      53  450401       2.5131    0.0059845
7786        12   53863456   53928444    153      57  455592       1.9901     0.023291
8620        12   53890472   53936422    109      29  464655       1.1368       0.1278
11016       12   53891640   54055200    518      43  467254       1.4207       0.0777
517         12   54048944   54105512    239      39  467849      0.78343      0.21669
57658       12   54094902   54156307    235      59  466582     -0.40868      0.65861
3229        12   54297576   54350328    222      43  474809      0.55206      0.29045
3228        12   54313714   54360350    185      38  472174     -0.13845      0.55506
3227        12   54331910   54380203    187      44  467692     -0.28834      0.61346
3226        12   54339466   54394063    188      51  464912      0.33047      0.37052
3221        12   54353716   54459814    307      81  463756       1.0799      0.14008
3225        12   54358877   54407121    139      51  463975      0.78013      0.21766
3224        12   54367890   54416547    121      49  466665      0.87383      0.19111
3223        12   54375642   54434607    159      50  469168       1.7635     0.038908
3222        12   54375642   54439145    165      50  469576       1.6865     0.045849
23583       12   54564142   54617778    164      40  471703      0.79635      0.21291
23468       12   54614730   54708915    197      70  456777       1.2845     0.099475
3178        12   54639480   54690871    112      49  461558       1.5905     0.055856
4778        12   54675891   54753869    163      47  452679      0.68111       0.2479
22818       12   54683874   54755635    148      41  454080      0.36428      0.35783
53831       12   54746229   54793270    113      42  464570      0.94721      0.17177
25946       12   54752913   54820083    188      42  464701      0.11432      0.45449
3678        12   54779045   54848050    202      37  464442     -0.55346      0.71003
121355      12   54839736   54902386    222      38  470934        1.064      0.14367
3071        12   54856495   54946899    345      76  464714      0.48742      0.31298
5153        12   54908177   54983023    290      77  464415    0.0036454      0.49855
5502        12   54959176   55017451    234      41  469777       1.5661     0.058668
90070       12   55014623   55063663    176      47  471111     0.012836      0.49488
117159      12   55028375   55077277    212      49  468698      0.33368      0.36931
118430      12   55213299   55262177    312      32  466625      -1.7429      0.95932
9840        12   55332087   55413965    511      38  472373     -0.06747       0.5269
58158       12   55378729   55433801    280      51  470907     -0.44611      0.67224
441639      12   55488553   55534560    261      10  475647       1.2282      0.10969
121364      12   55579809   55625759    182      18  467078       1.4309     0.076233
254783      12   55606072   55652010    158      25  463190       1.3493     0.088619
283365      12   55678072   55724016    178      44  468305      0.70998      0.23886
390321      12   55679384   55725322    184      43  468976      0.55195      0.29049
254786      12   55690485   55736420    211      43  464745     0.025921      0.48966
390323      12   55723895   55769833    206      22  466080      -0.5517      0.70942
403282      12   55759313   55805251    166      20  459223     -0.53995      0.70538
390326      12   55785038   55830976    169      27  463147         -0.8      0.78815
341416      12   55810998   55856936    199      35  463754     -0.77965       0.7822
403284      12   55851162   55897100    283      27  462048     -0.82033      0.79399
390327      12   55852984   55898922    286      26  461999     -0.81653       0.7929
341418      12   55910011   55955940    247      34  464395     -0.38836      0.65113
121129      12   55933199   55979128    285      31  461789     -0.37545      0.64634
121130      12   55995676   56041617    239      45  462410    -0.054593      0.52177
196410      12   56040330   56088395    219      65  468715      0.86904      0.19241
3679        12   56068352   56144821    245      76  461875      0.52145      0.30103
2647        12   56074818   56123491    170      46  461043     0.053172       0.4788
5959        12   56079151   56128526    160      47  459973     -0.19568      0.57757
10220       12   56102064   56156665    133      67  455060      0.34957      0.36333
967         12   56109227   56158457    114      58  455695       0.3853      0.35001
84324       12   56136247   56246540    243      87  460066      0.59732      0.27515
29095       12   56176806   56224959    115      46  468142       0.4528      0.32535
85406       12   56204744   56259337    134      74  463275      0.45636      0.32407
4327        12   56219214   56271767    114      62  461469       1.4152     0.078502
84305       12   56285197   56356697    193      52  457853      0.43704      0.33104
1606        12   56289946   56357811    187      51  457096      0.54887      0.29155
1017        12   56325556   56376573    138      66  459412       1.8334     0.033375
5869        12   56332697   56400467    194      73  458457       1.9297      0.02682
6490        12   56337889   56395523    168      63  459887       2.0212     0.021628
6821        12   56356043   56409309    149      44  460084        2.004     0.022535
64375       12   56366268   56442219    197      49  455329        1.736      0.04128
6231        12   56400686   56448007    109      32  458083       1.5459     0.061068
2065        12   56438809   56507291    171      41  455049        1.151      0.12487
5036        12   56463103   56517694    134      44  454986      0.89156      0.18631
6171        12   56475374   56521616    111      43  452266      0.18617      0.42616
84872       12   56477030   56527143    115      43  453075      0.13398      0.44671
23344       12   56486985   56557259    189      70  458000     0.013059      0.49479
140465      12   56511040   56561771    144      58  461307    -0.028824       0.5115
4637        12   56517045   56565366    141      55  457840      0.17326      0.43122
6601        12   56545636   56618351    185      45  458176    -0.039576      0.51578
79035       12   56580813   56633638    148      40  452345      0.75111      0.22629
10193       12   56586288   56650753    171      44  453385       1.4631      0.07172
283375      12   56588820   56641630    137      38  452209       1.2638      0.10316
283373      12   56621591   56687143    161      32  457945       1.8144     0.034805
93058       12   56625642   56674750    117      27  462693       1.8925     0.029213
1431        12   56655483   56729175    203      33  467064       1.5855     0.056427
10330       12   56694212   56745128    147      32  459885       1.7781     0.037692
51561       12   56697663   56744194    128      33  457095       1.7831     0.037285
9924        12   56700007   56762837    187      43  455293        1.687     0.045798
6773        12   56725381   56789058    181      47  456837       1.5643     0.058869
319         12   56744355   56791583    143      41  459229       1.2104      0.11306
8914        12   56800157   56878200    288      49  468478      0.73402      0.23147
283377      12   56827301   56874769    176      42  470507      0.91449      0.18023
4284        12   56833286   56883435    164      46  469298       1.3009     0.096641
27165       12   56854728   56917198    146      49  467587       2.2932     0.010918
5939        12   56880607   57004859    400      69  463270       1.2248      0.11033
11176       12   56979380   57065600    273      52  462456      0.15862      0.43698
506         12   57021959   57074852    184      43  466317      0.69685      0.24295
10728       12   57047125   57117138    228      53  468715      0.26267       0.3964
4666        12   57096211   57154326    143      39  463274     -0.33557       0.6314
8630        12   57111237   57191574    212      48  461194   -0.0054275      0.50217
5557        12   57115364   57181146    161      44  456819     -0.29554      0.61621
121214      12   57306938   57363189    206      43  469287      0.83108      0.20296
8608        12   57335215   57388158    176      29  462432      0.56141      0.28726
11318       12   57353355   57400469    162      26  460473      0.24108      0.40475
9880        12   57382617   57435297    161      36  456265      0.63356      0.26318
6866        12   57393781   57445344    146      30  457668       1.0315      0.15116
4640        12   57412301   57479549    200      41  461313      0.97634      0.16445
23306       12   57439426   57507574    201      56  468301      0.82162      0.20565
4665        12   57447677   57499259    151      47  470241      0.82585      0.20444
6778        12   57479187   57540196    188      56  459587       1.0861      0.13872
4035        12   57487282   57617142    414     105  450826      0.69526      0.24345
11247       12   57575578   57630232    196      53  459760     -0.48255      0.68529
6472        12   57588356   57638718    164      55  458621      -1.0713      0.85799
56901       12   57618686   57669545    106      42  466677     -0.45448      0.67526
246329      12   57627241   57679971    115      44  461334        -0.49      0.68793
22864       12   57637547   57859782    555      54  462194     -0.18453       0.5732
3626        12   57793543   57854609    162      40  463102     -0.46621      0.67947
83729       12   57814096   57861791    145      39  463051      -0.3447      0.63484
2735        12   57818918   57876051    192      54  467320    -0.036482      0.51455
4141        12   57846736   57920438    216      49  464551       1.2375      0.10796
64333       12   57856038   57917756    180      42  467140       1.3029     0.096302
114785      12   57880463   57933931    117      22  456348       1.2849     0.099413
1649        12   57900371   57949300    106      25  454694      0.87369      0.19114
3798        12   57908812   57990416    217      55  458439      0.26702      0.39473
10540       12   57913833   57976114    155      44  457298      0.81848      0.20654
79837       12   57949942   58007211    168      59  461880      -1.1876      0.88251
196403      12   57963110   58013585    153      53  459863      -1.8419      0.96725
115557      12   57968963   58021028    163      56  456101      -2.4413      0.99268
65012       12   57978693   58029934    155      52  454455      -3.0215      0.99874
2583        12   58009678   58062022    220      39  457667      -1.5966      0.94482
10956       12   58052738   58125340    321      31  464122      -1.0794       0.8598
6302        12   58103784   58152026    145      41  458881     -0.34447      0.63475
116986      12   58107544   58170984    185      50  460599     -0.60302      0.72675
92979       12   58113881   58164193    141      46  460283     -0.39289       0.6528
25895       12   58131383   58186324    162      42  459283     0.077066      0.46929
1019        12   58131510   58181304    152      40  461383     0.087827      0.46501
10102       12   58141528   58206639    203      45  463754     0.054985      0.47808
1594        12   58146117   58195976    145      34  466745      0.08427      0.46642
4234        12   58152254   58200914    146      34  467150    -0.091112       0.5363
10677       12   58180415   58245193    197      49  461793      0.24567      0.40297
10106       12   58203710   58275747    203      42  461408       0.0332      0.48676
91419       12   58300324   58361052    218      32  470872       -1.154      0.87575
121227      12   59255937   59349319    407      63  465352      0.32809      0.37142
9194        12   59954821   60193636   1106      91  463964     -0.14419      0.55732
338811      12   62092029   62621620   2436     152  467449      0.31769      0.37536
9958        12   62619121   62813501    711      52  469510     -0.11999      0.54776
23041       12   62825597   63001363    684      56  465059      0.30511      0.38014
57460       12   63027762   63363665   1636     205  470808      0.56519      0.28597
552         12   63526539   63582971    250      33  473509      0.78077      0.21747
283417      12   63942693   64097354    859      45  470764      0.83143      0.20287
10329       12   64138583   64213338    286      43  475115       1.4361     0.075481
57522       12   64203276   64551643   1160     157  465994      0.55413      0.28975
144577      12   64570098   64651076    214      53  462655     -0.71668      0.76321
115749      12   64650763   64819345    649      73  461760       2.3754    0.0087654
11260       12   64763153   64852464    267      46  460294       2.4986    0.0062347
29110       12   64810840   64905899    290      50  459107       2.4415    0.0073132
283349      12   64969293   65101347    498      58  463387     -0.64818      0.74157
2799        12   65097222   65188226    262      36  460705       1.4739     0.070254
23329       12   65183352   65284802    275      71  464530       2.3318    0.0098543
11197       12   65434404   65550346    388      52  466972       0.1738      0.43101
23592       12   65528351   65652141    362      60  462958      -1.4067      0.92024
253827      12   65637423   65870687    742      82  461311     -0.58183      0.71966
8091        12   66183240   66370071    612      98  467514     -0.98337      0.83729
100129940   12   66243782   66310821    205      67  464030      -1.5655      0.94127
84298       12   66506849   66559533    200      38  463498       1.0869      0.13853
51643       12   66520717   66598808    309      39  462670       0.7195      0.23592
11213       12   66547978   66658402    428      79  466047      0.23223      0.40818
92797       12   66661335   66747423    420      44  461234      0.14383      0.44282
23426       12   66731178   67498014   3474     282  469070       1.9291     0.026858
55832       12   67628061   67718388    405      41  471124       2.0441     0.020474
8445        12   68007512   68066444    225      60  461536     -0.15296      0.56078
3458        12   68538550   68588521    227      35  465105      -1.8173      0.96542
55801       12   68585129   68654571    374      54  466437       1.3819     0.083502
50616       12   68632025   68682379    263      38  472174      0.63459      0.26285
56890       12   68678346   68761161    264      60  471289     -0.93351      0.82472
5908        12   68969619   69064385    392      48  462319      0.35823      0.36008
57122       12   69045731   69146473    365      50  469747      0.57398      0.28299
55508       12   69104910   69169853    213      54  472401      0.82789      0.20387
4193        12   69166952   69249324    294      51  465601     -0.11603      0.54619
1368        12   69234955   69392020    676     115  471249      0.90986      0.18145
11052       12   69598317   69678138    280      49  463138       1.7438     0.040594
4069        12   69707134   69758013    236      39  474525      0.06356      0.47466
8089        12   69718490   69794576    349      34  474574     -0.43097      0.66675
10818       12   69829129   69983573    620      57  467221      0.12877      0.44877
10576       12   69944206   70020595    304      41  462183      0.93354      0.17527
376132      12   69992344   70039942    205      44  471743       1.5574     0.059692
144453      12   70027334   70128196    480      53  473017       0.5796      0.28109
117177      12   70097466   70226984    492      52  470786       0.7372       0.2305
196446      12   70239016   70362502    666      64  471742      0.24246      0.40421
4848        12   70601774   70758773    701      54  466140      0.88317      0.18857
27345       12   70725062   70838072    535      65  471467       1.1878      0.11746
5787        12   70900630   71066220    891     121  472831      0.94641      0.17197
5801        12   71021853   71349584   1592     164  469764       1.7983     0.036068
7103        12   71508877   71586779    369      39  467378      0.78927      0.21498
8549        12   71797931   71990090    942      82  473097     0.069451      0.47232
196441      12   71993379   72092749    314      43  463919       1.0818      0.13968
83591       12   72022677   72084428    173      46  462423       1.1493      0.12522
55266       12   72044878   72107840    204      50  467838      0.98286      0.16284
23011       12   72113658   72191150    314      40  470734       1.4265     0.076866
64786       12   72198487   72330629    489      57  466338      0.10036      0.46003
121278      12   72297626   72436221    597      65  472021       1.1352      0.12814
29953       12   72631314   73069422   1483     110  467390     -0.71633       0.7631
552889      12   74896551   74945232    229      35  467752     -0.42916       0.6661
3747        12   75423858   75638584    760      80  468639       2.4153    0.0078604
84698       12   75659759   75819681    541      53  463441      -1.9754      0.97589
256710      12   75692550   75774170    306      39  463073      -1.5065      0.93403
144321      12   75749850   75836468    303      35  465745      -1.7081      0.95619
11010       12   75839513   75905716    273      28  460483     -0.78611       0.7841
11103       12   75881419   75940418    212      41  456611      0.48312      0.31451
22822       12   76409227   76460556    134      43  472081       2.3092     0.010467
4673        12   76428672   76513738    219      48  469230       2.6392    0.0041549
79738       12   76728266   76777222    135      37  470438      0.78796      0.21536
114882      12   76735577   76988589    839      64  471007       0.8656      0.19335
23390       12   77122854   77257481    587      49  471722     0.096691      0.46149
1466        12   77242495   77307814    263      54  473777     -0.68468      0.75323
144455      12   77405026   77494360    439      75  474550    -0.095392        0.538
89795       12   78189685   78616790   1923     157  469982       1.0308      0.15132
6857        12   79222773   79855788   2300     159  469504      0.25471      0.39947
5074        12   79975745   80119877    353      56  462139      0.72742      0.23348
4659        12   80157343   80364235    573      48  467045     -0.36419      0.64214
283310      12   80548151   80782870    883      98  464278     -0.49693      0.69038
374462      12   80803126   81083968   1194     118  466690      -0.6209      0.73267
4618        12   81066408   81113257    199      36  457398      0.84296      0.19962
4617        12   81075708   81123447    197      39  455952      0.56892      0.28471
8825        12   81181171   81366702    781      71  470875      0.53382      0.29673
79611       12   81436797   81660538   1127      73  467877     -0.28753      0.61315
8499        12   81642045   82188109   1975     136  467809      -1.1338      0.87157
84190       12   82717276   82883018    551      32  468455      0.11802      0.45303
29080       12   82736083   82787584    201      29  467186     -0.14361      0.55709
160335      12   83045731   83538647   1983     214  468878        0.951       0.1708
55117       12   85243267   85341608    465      57  457570      0.39894      0.34497
84125       12   85395099   85668235    750      79  459692      0.57639      0.28217
144448      12   85398090   85465055    207      56  466447      0.92799      0.17671
8092        12   85638713   85705562    192      47  468093      -1.5312      0.93714
9182        12   86188331   86265318    385      33  467876      0.05414      0.47841
4922        12   86233073   86286770    294      28  472918     -0.56298      0.71328
25834       12   86363037   87267681   3801     104  466406     -0.55907      0.71194
160419      12   88363816   88458176    245      44  471267      0.44499      0.32816
91298       12   88394268   88453937    149      35  471655      0.33441      0.36904
80184       12   88432790   88570993    355      42  464190      0.98014      0.16351
160418      12   88501073   88603664    285      34  466221       1.2195      0.11133
4254        12   88876570   89009250    391      41  468426      0.68839       0.2456
1848        12   89731837   89781296    176      37  467394       2.0613     0.019635
282809      12   89803495   89955039    536      44  469413      0.46672      0.32035
8693        12   89903189   89953583    177      37  462825      0.76926      0.22087
100528030   12   89903189   89955039    179      37  463101      0.90481      0.18278
490         12   89971826   90138130    467      77  461810       2.7166    0.0032976
196477      12   91335992   91383953    203      32  471553       1.1725      0.12051
1833        12   91347456   91433803    441      31  472455      0.91576       0.1799
11081       12   91434268   91487131    308      37  474347      0.36349      0.35812
4060        12   91487232   91540542    234      53  465727     -0.95754      0.83085
1634        12   91529035   91611806    374      30  459459      0.23411      0.40745
256021      12   92368752   92571447    803     124  467579      0.22308      0.41174
694         12   92524054   92574673    189      59  468197      0.40319       0.3434
574028      12   92780307   92834778    275      43  469035     -0.47405      0.68227
574016      12   92803870   92856924    258      55  468519    -0.097643      0.53889
338809      12   93061619   93112325    189      37  460660      0.80041      0.21174
440107      12   93080122   93176231    315      42  462453    0.0038192      0.49848
8411        12   93156285   93358107    651      59  471906     -0.54335      0.70656
11163       12   93736701   93807024    265      50  472847       1.7727     0.038138
7334        12   93792088   93871026    305      58  462165     -0.30384      0.61937
28977       12   93826266   93907548    338      47  460179      0.65144      0.25738
8835        12   93928598   93980521    219      47  468005     0.079304       0.4684
8738        12   94036121   94299530   1191     150  466671      0.51931      0.30177
10154       12   94507499   94711451    935     133  468555       1.7288      0.04192
51134       12   94692056   94888764    662      73  465398       2.0067     0.022389
57458       12   94950900   95079324    653     102  471570      0.70464      0.24052
55967       12   95355104   95432489    381      42  472257     -0.68186      0.75234
7181        12   95404005   95502404    356      51  465617      0.48508      0.31381
55785       12   95460525   95646240    769      61  469354      0.32573      0.37231
55591       12   95576522   95706566    537      50  471968     -0.22467      0.58888
10988       12   95832822   95919615    469      42  474180       1.2871     0.099033
84101       12   95900336   95980278    388      72  472924     -0.12953      0.55153
59277       12   96041583   96219565    875      95  473365      0.81821      0.20662
6636        12   96217709   96270238    232      41  467880     0.023689      0.49055
120935      12   96250826   96371428    558      62  471289      0.49867      0.30901
144193      12   96302071   96372370    341      39  472809      0.77457       0.2193
3034        12   96356440   96425143    374      56  471578     -0.11721      0.54665
4048        12   96384531   96472298    438      75  469060     -0.26462      0.60435
2004        12   96553207   96671606    543      95  471113      0.57043      0.28419
5128        12   96662039   96829366    713      86  468081     -0.19605      0.57772
144535      12   96931648   97279333   1631      81  467895      0.88883      0.18705
121441      12   97266001   97357474    337      43  463393      0.62734      0.26522
7112        12   98874351   98954157    363      56  472664      -1.8482      0.96771
5250        12   98952403   99005778    242      69  468495     -0.66829      0.74803
121457      12   98997182   99073829    300      43  467094      0.91978      0.17884
317         12   99004078   99139211    499      68  466789       1.1887      0.11728
56899       12   99118569  100413512   5029     318  469214       1.4061      0.07985
196472      12  100006528  100053892    178      49  472113       2.1204     0.016988
23074       12  100412233  100571642    676      67  462067      0.78528      0.21614
64431       12  100558865  100628202    281      44  468307      0.36129      0.35894
120863      12  100587447  100695857    351      58  465348      0.38609      0.34971
55681       12  100625918  100745502    392      62  462424      0.48329      0.31445
246213      12  100715857  100825837    419      78  453143     -0.36622       0.6429
9971        12  100832486  100967645    516      69  460429      -1.6579      0.95133
283431      12  100932446  101030657    342      63  466470       0.1789      0.42901
121601      12  101098841  101532419   1872     150  470467      0.19596      0.42232
160728      12  101539994  101639016    466      74  474656         2.62    0.0043959
27340       12  101638905  101790397    630      54  469738       1.9048     0.028402
400         12  101776894  101837192    266      59  469186      0.89648        0.185
121599      12  101834133  101890954    283      57  463516      0.65361      0.25668
4604        12  101953709  102089658    793      94  475202    -0.071444      0.52848
56994       12  102056417  102132852    384      58  469685      0.47978      0.31569
50511       12  102112426  102168474    221      49  465064      0.34606      0.36465
79158       12  102129275  102259645    528      59  469197      0.66616      0.25265
55332       12  102236105  102327401    537      45  475127      0.29433      0.38425
51019       12  102396717  102490902    276      42  471004      -1.1933      0.88363
79023       12  102457967  102549025    343      49  469448     -0.68471      0.75324
55010       12  102478956  102601298    441      54  470597     -0.71127      0.76154
5367        12  102580237  102626614    154      37  475502      -1.2939      0.90216
3479        12  102779645  102910563    426      67  466392     0.030825       0.4877
5053        12  103222104  103346381    643      52  466564      0.26041      0.39727
429         12  103316452  103364294    250      34  465677     -0.30377      0.61935
374470      12  103621369  103924788   1250     120  463028     0.017968      0.49283
55576       12  103946069  104170502   1082     141  473916     -0.97123      0.83428
51559       12  104156081  104269975    637      50  475135     -0.47535      0.68273
7184        12  104289112  104351708    335      45  475277     -0.33527      0.63129
6996        12  104324593  104392656    330      42  472938      0.33053       0.3705
728568      12  104333980  104385993    258      36  472143      0.52583       0.2995
83468       12  104372762  104492961    501      94  465914      0.30818      0.37897
29915       12  104423236  104510302    335      72  465727      0.35673      0.36065
4801        12  104500858  104567040    294      48  463945     -0.70263      0.75886
7296        12  104574537  104754085    835      65  469105      -1.4192      0.92208
493861      12  104662510  104708983    193      40  473730     -0.77366      0.78043
50515       12  104815692  105165792   1781     219  468332    -0.034033      0.51357
84102       12  105186331  105387476    822      47  465108       1.9702     0.024405
121053      12  105345098  105398505    261      34  470549       2.0278     0.021292
160428      12  105403562  105513341    545      51  469333       1.1866       0.1177
23325       12  105466492  105572912    402      41  466464      0.83288      0.20246
55198       12  105557075  105665008    539      44  467407      0.92008      0.17877
387882      12  105689414  105775296    363      59  473412       0.8894      0.18689
9891        12  106447125  106568811    530      94  472878       1.4187     0.077998
10970       12  106621659  106676713    273      74  466449      0.20011       0.4207
255394      12  106661570  106751365    361      54  465168       1.6122     0.053455
55703       12  106716436  106913976    663      49  467365      0.99265      0.16044
5992        12  106941685  107166582    798      69  467171       2.5898    0.0048021
55188       12  107133077  107293094    483      73  460384       2.7821    0.0027008
90488       12  107312298  107377813    241      49  467203       2.5302    0.0056996
80298       12  107361069  107415944    178      43  468790       1.3507     0.088389
1407        12  107375142  107522635    499      56  469206      0.77252       0.2199
121551      12  107677197  108063419   1660     160  465004       1.4391     0.075063
11137       12  108044590  108116257    330      57  462534         1.75     0.040056
11108       12  108116643  108190049    374      55  464229       1.0644      0.14358
121549      12  108133162  108180421    242      50  463621      0.95636      0.16945
9671        12  108488511  108654314    743     100  465048       0.5411      0.29422
1240        12  108671821  108768094    454      97  467587      0.75449      0.22528
11153       12  108874051  108923380    264      43  471881      0.61994      0.26765
9733        12  108905991  108990165    391      50  471711     -0.28679      0.61287
23479       12  108920239  108973160    249      38  472228     -0.34121      0.63353
338773      12  108973622  109026894    262      48  470409      -0.5057      0.69347
6404        12  109005671  109062735    225      76  464570     -0.69019      0.75496
23603       12  109028885  109160326    463      60  471484      -1.1247      0.86964
54434       12  109166466  109286359    510      59  467333     -0.89435      0.81443
1610        12  109238806  109304710    326      66  466601     -0.38679      0.65054
55530       12  109294658  109407453    400      63  467199      -1.4466      0.92599
84749       12  109455380  109535831    295      54  458933     -0.80235      0.78882
7374        12  109500399  109558798    235      81  458033     -0.84914       0.8021
121642      12  109515993  109566436    229      63  462342     -0.53149      0.70246
32          12  109519222  109716031    830      96  467482      0.14233      0.44341
121643      12  109705783  109782025    267      59  461808      0.60039      0.27412
283446      12  109791439  109896176    581      48  469313       1.4409     0.074813
83892       12  109876460  109950165    341      43  470280       1.1019      0.13525
89910       12  109880215  109984510    483      48  468576       1.2513      0.10541
4598        12  109976500  110045071    354      41  467760       1.8511     0.032077
326625      12  109981520  110046358    331      38  467047        1.835     0.033255
84915       12  110117187  110218312    432      74  467069      0.20051      0.42054
59341       12  110210892  110306212    402      68  465311       1.8627     0.031253
51228       12  110278748  110353293    268      46  464183      0.95451      0.16991
84260       12  110303079  110365874    238      49  465265       1.0706      0.14217
9815        12  110357607  110469194    368      50  468700       1.0799      0.14009
88455       12  110401974  110487237    289      50  467178       1.1768      0.11964
400073      12  110455401  110540500    322      45  467804      0.58109      0.28059
28981       12  110527140  110666600    454      41  466558      0.60202      0.27358
488         12  110684032  110798898    364      33  467165      0.40677      0.34209
51434       12  110800705  110876535    268      34  466664      0.92147       0.1784
10094       12  110862695  110923222    218      39  466491      0.84498      0.19906
29902       12  110871232  110938192    234      43  467904       0.8312      0.20293
51184       12  110880291  110941667    216      43  466193      0.87711      0.19021
144715      12  110905005  110983952    279      40  469771      0.78398      0.21653
51699       12  110919330  110974916    196      40  472707      0.80212      0.21124
160760      12  110962237  111056064    319      40  467774      0.34172      0.36628
79600       12  111016832  111096935    251      50  458663      0.64712      0.25878
84329       12  111076491  111165276    324      39  462949      0.84359      0.19945
5501        12  111147613  111215783    250      42  464317       1.0036      0.15779
160762      12  111249757  111355339    417      77  466212     -0.33374      0.63071
4633        12  111338623  111393404    224      47  462805      0.72105      0.23544
23316       12  111436828  111798358   1250      90  455651     -0.52855      0.70144
144717      12  111788455  111841925    153      42  453553     -0.99169      0.83933
10019       12  111808720  111899427    250      50  444076       0.7889      0.21508
6311        12  111880018  112072480    531      48  445713       1.1862      0.11777
8315        12  112069950  112158790    194      55  447996     -0.69534      0.75658
80724       12  112088857  112204911    263      43  454192     -0.38669      0.65051
217         12  112169691  112257789    199      51  456862      -0.5972      0.72481
8550        12  112245032  112341228    316      25  458649     -0.44677      0.67248
89894       12  112359086  112486023    333      33  458130     -0.26198      0.60333
10961       12  112416152  112471024    146      24  458802     -0.14161      0.55631
80018       12  112454493  112581826    320      46  451733     -0.75174       0.7739
10906       12  112528349  112601408    177      47  457938     0.033839       0.4865
283450      12  112587992  112855113    639      54  459789     -0.66101       0.7457
5781        12  112821536  112957717    300      50  457336     -0.11164      0.54445
6128        12  112832994  112891647    119      41  456197     -0.34389      0.63454
22895       12  113194343  113346686    544      84  464718     -0.47787      0.68363
4938        12  113309739  113367712    217      27  474719      -0.2594      0.60234
4940        12  113341249  113421056    383      40  470323      -1.0155      0.84507
4939        12  113381274  113459528    397      47  469086     -0.92996       0.8238
1840        12  113459514  113545833    491      79  469268        2.454    0.0070647
8437        12  113526624  113609044    364      45  472258       4.5128   3.1983e-06
387885      12  113552543  113607081    212      43  467654       4.2923   8.8413e-06
79039       12  113584978  113658284    263      29  461636       4.6573   1.6022e-06
84934       12  113588342  113640169    189      29  462339       4.4178    4.985e-06
115811      12  113623246  113694086    269      32  458994       4.3457   6.9406e-06
53373       12  113624260  113746390    499      48  460185       4.7283   1.1322e-06
80024       12  113726571  113807934    345      52  468174       3.2095   0.00066484
196463      12  113761371  113837458    316      57  463513       2.2707     0.011583
10993       12  113820250  113876692    226      40  459715       1.8064     0.035431
113675      12  113825042  113886081    246      40  461436       1.6252     0.052062
64211       12  113890694  113944877    197      37  468198      -1.1961      0.88418
9904        12  114244543  114439176   1139      91  467600      0.14981      0.44046
6910        12  114781735  114881247    532      95  469561     -0.93435      0.82494
6926        12  115098059  115156969    260      72  467186     -0.52447      0.70002
23389       12  116386381  116749991   1052      73  459522      0.29971       0.3822
643246      12  116962186  117024425    295      58  472027       3.0351    0.0012023
84900       12  117141096  117301436    646      71  468994       1.3647     0.086166
79794       12  117141289  117210868    305      54  470753       1.4468     0.073979
8739        12  117288225  117354232    234      52  470574      0.66686      0.25243
26259       12  117313756  117478953    588      48  471290      0.24101      0.40477
54997       12  117466728  117572251    460      74  469355    -0.013224      0.50528
23014       12  117571278  117663305    360      37  471759    -0.050084      0.51997
4842        12  117635921  117834607    781      87  470016      -1.8032      0.96433
283455      12  117880817  118441399   2718     306  471516      0.90949      0.18155
5985        12  118419506  118480044    253      53  471735      0.94257      0.17295
55884       12  118460492  118534979    344      80  472432      0.31224      0.37743
54621       12  118491398  118576810    378      80  474609      -0.2355      0.59309
5037        12  118538668  118593390    231      58  468292     -0.28619      0.61263
51347       12  118577606  118845750    965      64  462658     -0.12315      0.54901
64426       12  118779358  118865840    351      45  466721     -0.83716      0.79875
84530       12  119384300  119610856   1082     124  472219        1.128      0.12965
26353       12  119581595  119642551    218      67  461463     -0.27549      0.60853
160777      12  119737517  119988852    932     123  466320     -0.41951      0.66258
387890      12  119996264  120089861    289      40  472819      0.98693      0.16184
5564        12  120070669  120129429    162      38  468083        1.447     0.073945
11113       12  120113595  120350095    858      78  467960       1.5949     0.055371
92558       12  120392648  120542299    570      53  466865      -1.4398      0.92504
11021       12  120522899  120589643    227      71  466916     -0.94364      0.82732
10985       12  120555014  120667513    297      46  466943      0.13562      0.44606
6175        12  120624502  120674014    127      45  467957      0.63836      0.26162
5829        12  120638242  120738574    335      76  466609      0.88723      0.18748
23409       12  120695002  120761045    271      48  468224      0.80689      0.20986
5319        12  120749914  120800592    188      33  460779      0.18386      0.42706
4440        12  120769133  120841983    265      44  462160      0.24859      0.40184
1337        12  120840893  120888545    190      46  464668      0.41554      0.33888
283459      12  120849241  120911556    242      51  468779      0.66183      0.25404
51499       12  120871764  120919215    181      43  466904      0.72648      0.23377
8655        12  120872660  120946298    303      38  465918       0.5587      0.28818
8683        12  120889471  120942558    216      39  468218      0.52259      0.30063
84274       12  120931082  121001964    324      35  466162       0.4462      0.32773
9921        12  120937132  121025397    397      38  464305      0.48051      0.31543
