GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
84623       11  126293388  126870766   2991     294  469972       0.3824      0.35108
2113        11  128328656  128457453    490     103  463795     -0.21688      0.58585
2313        11  128556430  128683162    605     105  472437     -0.87662      0.80965
3758        11  128707909  128737268    117      36  464606     -0.28537      0.61232
3762        11  128761313  128791060    163      39  468481      -0.2874       0.6131
219833      11  128769460  128776126     38      17  459320      0.58057      0.28077
63970       11  128804627  128813294     49      26  465589     -0.95048      0.82907
9743        11  128834955  129062093    794      65  465784     0.068091      0.47286
8538        11  129245879  129322174    407      91  470620     -0.46289      0.67828
120224      11  129685732  129729898    181      35  473941      -1.4745      0.92983
4798        11  129733670  129765490    128      35  463182     -0.14731      0.55856
56980       11  129769601  129872730    434      74  466838       2.8394    0.0022596
334         11  129939716  130014706    372      45  467266      0.23904      0.40554
6768        11  130029682  130080257    297      70  463645     -0.35744      0.63962
29068       11  130096572  130184663    425      35  467098      0.29647      0.38344
11095       11  130274660  130298539    115      44  472865       3.2919   0.00049759
170689      11  130318869  130346539    108      34  468824     -0.12792      0.55089
283171      11  130542851  130587247    239      50  464845      -1.0478      0.85264
399979      11  130745766  130786382    264      20  473333      -1.7417      0.95922
50863       11  131240371  132206716   4815     366  464328      0.55849      0.28825
4978        11  132284875  133402403   5797     418  469970     -0.97588      0.83544
219938      11  133710517  133715433     33      10  475706      0.55405      0.28977
22997       11  133778520  133826649    246      67  471296       1.4834     0.068981
83700       11  133938820  134021652    395      44  468325      0.30442      0.38041
23310       11  134022337  134094426    280      52  463778        1.164      0.12222
112936      11  134094561  134117686     80      37  462619      0.78677      0.21571
29087       11  134118172  134123289     17      11  460061     -0.11134      0.54433
27034       11  134123428  134135749     41      15  464340       1.8917     0.029266
112937      11  134145293  134189458    180      50  466365       1.5825     0.056772
89944       11  134201768  134246222    206      75  467468       2.5735    0.0050332
27087       11  134248398  134281880    189      30  469219    -0.079628      0.53173
440073      12     176049     287626    592      98  465005     0.016437      0.49344
6539        12     299243     323740    157      42  460680    -0.090991      0.53625
6540        12     329787     372039    260      49  467031       2.2483      0.01228
5927        12     389223     498620    498      49  465573        1.993     0.023133
84318       12     498516     551811    247      69  461302       1.3485     0.088757
283358      12     569543     671503    647     122  470305     -0.36439      0.64222
4815        12     673462     772755    528      54  471980     -0.87585      0.80944
65125       12     861759    1020618    609      57  467102       2.8167    0.0024259
5893        12    1021255    1099774    366      72  473465       1.4562     0.072666
23085       12    1100404    1605099   2280      91  471150     -0.80019       0.7882
144699      12    1675159    1703331    138      52  456802      0.43519      0.33171
81029       12    1683823    1756379    367      95  463413     0.056052      0.47765
79602       12    1800147    1897845    407      52  469901       1.1127      0.13291
93589       12    1901123    2027870    716     106  469043       1.3647     0.086172
654429      12    1929433    1945919    113      54  462264       2.2766     0.011405
196513      12    2055214    2113677    277      21  469547     -0.46406       0.6787
775         12    2079952    2807115   3280     321  468498     -0.54182      0.70603
2288        12    2904108    2914589     22      15  443572      0.69332      0.24406
55846       12    2921716    2934237     33       9  473246     -0.65921      0.74512
83714       12    2934514    2944372     39      14  469774      -2.1169      0.98286
101929469   12    2957293    2965317     29      13  468538     -0.28299      0.61141
2305        12    2966846    2986321     60      34  453162      -0.3959      0.65391
83695       12    2985424    2998691     42       6  478397      0.28581      0.38751
7289        12    3000033    3050306    227      13  476446      0.41438       0.3393
7004        12    3068478    3149842    449      77  466716     -0.72064      0.76443
10867       12    3186521    3395730   1372     159  470711      -1.2393      0.89238
56341       12    3490515    3703139    884     151  465518      -1.5927      0.94439
84766       12    3722122    3862366    735      87  474189     -0.78389      0.78345
57097       12    3907410    3982608    303      39  463305      0.65404      0.25654
894         12    4382901    4414522    111      44  469591       1.1874      0.11753
57103       12    4430359    4469194    169      37  467378    -0.022737      0.50907
8074        12    4477393    4488894     29      13  476560      -1.0001      0.84138
2251        12    4543308    4554780     53      19  461844     -0.47199      0.68153
57102       12    4596899    4647674     97      24  452023     -0.12224      0.54865
10635       12    4647940    4669213     54      25  464248     -0.21363      0.58458
8798        12    4671375    4723041    241      59  473596     -0.43827       0.6694
10566       12    4723837    4758213    214      35  471432     -0.15097         0.56
4704        12    4758264    4796720    177      42  467319      0.44927      0.32662
26290       12    4829752    4881892    167      31  472462       1.4981     0.067049
3742        12    4918342    4961093    246      40  472561      -1.2603      0.89621
3736        12    5019073    5027422     27      14  471285     -0.53766       0.7046
3741        12    5153085    5155954      8       5  477826     -0.34287      0.63415
4908        12    5541280    5604465    267      57  471404      0.37634      0.35333
57101       12    5671817    6055398   1909     189  470018      0.89468      0.18548
7450        12    6058040    6233836    975     124  469886      -1.2601      0.89619
928         12    6309482    6347437    136      38  462801     -0.55209      0.70956
55200       12    6419602    6437672     87      31  468154     -0.28679      0.61286
7132        12    6437923    6451283     51      23  461084     -0.15527       0.5617
6337        12    6456009    6486896    158      54  467191      0.50972      0.30512
4055        12    6484534    6500737     76      29  477248     0.018166      0.49275
939         12    6554051    6560884     33      22  472987      0.43615      0.33136
55080       12    6561177    6571488     47      13  470102      0.64643        0.259
6843        12    6571403    6579843     34      10  480653       1.0072      0.15693
51258       12    6601316    6602471     11       4  477169      0.58702       0.2786
9918        12    6602547    6641132    195      38  470630      0.93688      0.17441
2597        12    6643585    6647537     23       9  450397      0.51576      0.30301
25900       12    6648694    6665249     76      23  461323      0.60909      0.27123
4839        12    6666036    6677498     35      17  462168       1.4342     0.075753
1108        12    6679248    6716551    143      34  464484       2.5321     0.005669
57121       12    6728001    6745297     62      34  467348        2.978    0.0014506
84519       12    6747241    6756594     28      17  467118       1.4642     0.071565
51147       12    6759704    6772311     37      17  456450     -0.11933      0.54749
171017      12    6775643    6798738     65      36  452992       1.0839       0.1392
196500      12    6802957    6810009     24      16  459920       0.8867      0.18762
50813       12    6833150    6841041     44      13  474565       2.6676    0.0038197
8079        12    6857158    6862721     27       9  445247       1.4863     0.068603
5763        12    6875255    6880118     15       7  468900      0.68242      0.24749
3902        12    6881670    6887621     29      20  464035    -0.065335      0.52605
920         12    6898638    6929976    155      42  472990       1.2087      0.11339
27239       12    6930963    6936583     31      19  443687         2.17     0.015004
10536       12    6937572    6949018     53      18  473918      -1.0419      0.85127
2784        12    6949375    6956564     18      12  469384    -0.025829       0.5103
83461       12    6957972    6961128      9       6  461286     -0.98406      0.83746
8078        12    6961285    6975796     55      23  445051      0.12959      0.44845
7167        12    6976288    6980110     21       9  442567     -0.79283      0.78606
84727       12    6980099    6982521     11       4  467244      -0.5534      0.71001
10233       12    7013897    7023406     30       8  467467   -0.0040541      0.50162
2026        12    7023614    7032860     30      18  457038      0.57961      0.28109
1822        12    7033626    7051484     56      28  461244       1.3941     0.081643
113246      12    7052146    7055165     30      20  463840        0.839      0.20074
5777        12    7055740    7070479     62      29  451265      0.68915      0.24536
11331       12    7074515    7079981     11       6  476394      0.33798      0.36769
10436       12    7079944    7085165     15       8  472142      0.89254      0.18605
10162       12    7085347    7125842    119      32  457375       1.0421      0.14869
716         12    7167819    7178336     34      14  446605       4.2325   1.1554e-05
51279       12    7246000    7261869     65      21  462425       1.0606      0.14444
83758       12    7276280    7281466     10       6  476496       0.7803      0.21761
9746        12    7281681    7311541    109      31  466271      -0.3537      0.63822
5830        12    7341759    7371170     99      20  470488     0.034811      0.48612
341392      12    7456928    7480969     75      27  471172      -1.2514       0.8946
283316      12    7507556    7596778    270      55  470643      -1.5024       0.9335
9332        12    7623412    7656414    112      39  473113      0.43837      0.33056
339         12    7801996    7823195    115      27  473679     -0.26241       0.6035
9573        12    7842381    7848360     28      12  476443     -0.85989      0.80508
359787      12    7864089    7870155     22      12  471566       2.1674     0.015103
170482      12    7880235    7902069    116      19  477694     -0.53293      0.70296
360030      12    7917812    7926717     30      18  463476      -1.0648      0.85652
79923       12    7941995    7948655     58       7  481141      0.13683      0.44558
144195      12    7965110    8043792    369      63  472160      0.41535      0.33894
6515        12    8071824    8088895     71      26  461941        1.908     0.028194
55810       12    8185298    8208118     84      32  457795    -0.021027      0.50839
719         12    8210919    8218955     22      12  466547       1.5776     0.057325
25977       12    8234807    8250373     34      17  469443        1.865     0.031094
50856       12    8276228    8291203     51      18  465222      0.53382      0.29673
440077      12    8290807    8332642    182      27  466526       2.3249     0.010038
55138       12    8373856    8380214     14       6  465217       1.6846     0.046029
93978       12    8608591    8630926    102       7  470587     0.061538      0.47547
338339      12    8666136    8674962     39      13  448836     -0.56613      0.71435
26253       12    8685901    8693558     26      11  471982       1.0642      0.14363
57379       12    8754762    8765463     45      18  476103      -1.6533      0.95087
8076        12    8798540    8815433     95      15  470919     -0.54155      0.70593
57494       12    8834273    8935688    408      36  463331     -0.61758      0.73157
144568      12    8975150    9029381    260      37  473064      0.30829      0.37893
1911        12    9067292    9094063     97      25  469486      0.97532       0.1647
4074        12    9092957    9102357     40      18  463889      0.92601      0.17722
10219       12    9142137    9163343     79      21  469181     -0.71018       0.7612
2           12    9220304    9268558    180      28  466522      0.52339      0.30035
5858        12    9301436    9360966    254      47  471480     -0.82267      0.79465
728715      12    9549658    9555776     23      11  451012      0.46159      0.32219
3820        12    9747870    9760497     62      21  473941       2.5955    0.0047225
29121       12    9822304    9852151    135      25  476939     -0.31845      0.62493
160365      12    9868456    9885895    108      17  479936      0.36602      0.35718
969         12    9905082    9913497     29      10  480045      0.79096      0.21448
51348       12    9980038    9997604     71      20  457677       0.1667       0.4338
9976        12   10004968   10022458     81      20  466218       1.2319        0.109
100431172   12   10034088   10048432     50      18  474450     -0.71525      0.76277
387836      12   10051272   10084980    144      50  470310       1.1342      0.12836
160364      12   10103915   10147704    265      31  475024        1.597     0.055133
51266       12   10145660   10153381     46      11  479429     0.099939       0.4602
387837      12   10163231   10171399     30      14  460978       1.5127     0.065173
283420      12   10183276   10218612     98      25  470581       0.9804      0.16344
51267       12   10223012   10251655    128      12  480973     -0.72174      0.76477
64581       12   10269376   10282868     66      11  479076     -0.47459      0.68246
4973        12   10310899   10324790     59      12  474063     -0.23343      0.59229
120939      12   10331557   10344403     53      18  472888     -0.45522      0.67552
23710       12   10365435   10375727     28      13  449126      -1.6441      0.94992
3824        12   10457050   10469850     48      12  455505      0.27545      0.39148
22914       12   10524952   10542653     70      14  474734       1.6877     0.045734
100528032   12   10524952   10562745    135      23  473292       2.1628      0.01528
8302        12   10541529   10562370     63      13  472151       2.4545    0.0070546
3823        12   10564914   10573194     16       9  443794       0.8912      0.18641
3821        12   10594863   10607215     78      20  474697       1.2705      0.10195
55110       12   10756364   10766208     37       8  478161       2.3631    0.0090615
55359       12   10771538   10826917    228      30  465657       1.2124      0.11267
8531        12   10851676   10876047     94      21  461445        0.191      0.42426
50837       12   10954131   10955226      5       3  466500      -1.5892      0.94399
50836       12   10958650   10959579      7       5  473863     -0.31955      0.62534
50835       12   10961693   10962767      4       2  484404      0.49131       0.3116
50839       12   10977945   10978868      1       1  482052       1.2798       0.1003
11272       12   10998448   11002075     16       8  444737       1.2037      0.11435
5554        12   11033560   11036874     17       5  476679       0.7237      0.23462
50838       12   11060525   11062161      3       1  479027    -0.062775      0.52503
5555        12   11081834   11087444     29      12  478697      0.94204      0.17309
50840       12   11090853   11091806      5       3  485323     -0.71285      0.76203
259296      12   11138512   11139511      3       2  487511       0.1757      0.43026
259295      12   11148561   11150474     16       4  477327      -0.4877      0.68712
259294      12   11174271   11175170      3       2  468801       1.3866     0.082782
259292      12   11213964   11214893      2       1  482752      -2.1991      0.98606
259293      12   11285884   11286843      3       2  470396     -0.88476      0.81186
100129361   12   11323780   11328619     33       7  481258     -0.75012      0.77341
353164      12   11338599   11339543      3       1  486567     0.038997      0.48445
5544        12   11418847   11422656     13       7  461493       -1.364      0.91372
5545        12   11460015   11463369     20      10  476316     -0.63886      0.73854
5542        12   11504757   11508524      5       3  473103     -0.23973      0.59473
653247      12   11544474   11548498     20       9  460912     -0.13798      0.55487
2120        12   11802788   12048336   1017     171  467498      -1.4718      0.92946
79370       12   12223873   12252629    187      44  472024      -1.3673      0.91423
4040        12   12268959   12419811    550      55  468282     -0.90522      0.81733
54682       12   12482195   12503475    123      23  475789       2.5097    0.0060409
118426      12   12509967   12637587    604      69  468757      -1.4141      0.92134
80824       12   12626216   12715773    354      47  464400      -1.5378      0.93795
1389        12   12764831   12798041    115      34  469493      -1.4525      0.92681
2842        12   12813995   12849121    145      43  467507       -1.005      0.84256
1027        12   12870302   12875305     23      15  464569      0.13146      0.44771
81575       12   12878851   12944400    264      78  473168     -0.30921      0.62142
51202       12   12966280   12982915     76      27  471787      -1.2181       0.8884
9052        12   13043956   13066600    100      31  472860     -0.93676      0.82556
55507       12   13093407   13106828     49      20  473776       0.6269      0.26536
50865       12   13127798   13153243     91      26  470339      -1.5562      0.94017
57613       12   13197300   13236383    142      25  472143     -0.13914      0.55533
83445       12   13236471   13256659     46      29  469576       -1.405      0.91999
2012        12   13349602   13369708     91      36  468769     -0.88748      0.81259
2904        12   13713684   14133022   2036     162  468248      0.67429      0.25006
55729       12   14518566   14655864    530      56  468058      -0.8569      0.80425
79887       12   14656597   14720791    248      53  465395      0.20961      0.41699
2984        12   14765566   14849519    294      46  459150      -1.6677      0.95231
121504      12   14920933   14924093     13       7  467045      0.48207      0.31488
55766       12   14927270   14930936     17      11  449664      0.23812      0.40589
51729       12   14937513   14956420     58      29  469863      -1.3323      0.90861
144608      12   14955997   14976792     81      24  472695      -1.9471      0.97424
440087      12   14957584   14967116     38      15  473377      -1.9997      0.97724
420         12   14982245   14996413     53      11  464840      -1.3267       0.9077
4256        12   15034115   15038853     25       5  459172      0.52361      0.30028
121506      12   15066961   15091463    153      24  464366      0.63558      0.26253
397         12   15094949   15114562     87      28  468598      0.56479      0.28611
5149        12   15125956   15134799     40      14  451612      -1.0799       0.8599
85004       12   15260716   15374411    425      62  472713      0.47297      0.31812
5800        12   15475191   15751265   1129     119  466827     -0.77854      0.78188
2059        12   15773075   15942510    503      81  459404     0.066282      0.47358
11171       12   16035288   16056412     62      13  455134      -1.4471      0.92607
51071       12   16064186   16190315    442      59  462538     -0.75018      0.77343
729025      12   16341419   16430619    429      34  470103       0.5617      0.28716
4257        12   16500076   16530123    116      27  470663     -0.57504      0.71737
55885       12   16701306   16761148    148      65  465896      0.28574      0.38754
79785       12   18233803   18243139     38      14  476708      0.35477      0.36138
5288        12   18395912   18801352   1820     105  465962      0.26366      0.39602
89869       12   18836110   18891020    253      39  466354       2.6093    0.0045359
93661       12   18891045   18892122      7       5  414188       1.7862     0.037034
54477       12   19282626   19529334    949      73  464409     -0.57482      0.71729
121536      12   19592608   19675173    473      38  474908      0.27798      0.39051
5139        12   20522179   20840575   1520     142  470090       3.4661     0.000264
53919       12   20848289   20906320    300      57  471057       2.0268     0.021344
28234       12   20963638   21070019    698      35  473460      0.83719      0.20124
338821      12   21168630   21243040    400      31  465593     -0.41047      0.65927
10599       12   21284128   21392730    504      43  470951      0.70244       0.2412
6579        12   21417534   21548371    676      62  465611       1.4711      0.07063
3375        12   21525802   21532914     28       9  477557       1.2488      0.10586
79912       12   21590538   21624184    266      16  475315     -0.56714      0.71469
5965        12   21621844   21654603    159      38  476444     -0.90401        0.817
51026       12   21654699   21671337     80      19  479775      -2.0877      0.98159
80763       12   21679256   21684210     18       9  476512       1.3889     0.082435
2998        12   21684461   21783722    451      65  468240     -0.33047      0.62948
3945        12   21788275   21810789     62      19  453180     -0.81029      0.79111
3764        12   21917889   21928436     20      14  461074      -0.9951      0.84016
10060       12   21950323   22094797    435      80  466298       1.0081       0.1567
55907       12   22199108   22218608     60      19  463012      0.70157      0.24147
6489        12   22346325   22487648    568      50  472635     -0.52483      0.70015
9847        12   22601511   22697452    237      26  463938     -0.71823      0.76369
55500       12   22778076   22843608    171      39  461291      -1.8097      0.96483
6660        12   23682438   24715383   4613     371  469716      0.85147      0.19725
586         12   24962958   25102393    664      81  472243       1.1324      0.12872
196415      12   25146358   25150373     15       9  448479        1.816     0.034687
645177      12   25157276   25184039    160      37  479843      0.32203      0.37371
4033        12   25205181   25261269    259      46  469621     -0.38699      0.65062
55259       12   25261223   25348096    433      44  467993      -0.5186      0.69798
144363      12   25348150   25357949     43      18  451186       0.9735      0.16515
3845        12   25358180   25403870    237      44  464560       0.6953      0.24343
160492      12   25629016   25801496    887      93  469231       0.6744      0.25003
11228       12   26111964   26232825    637      53  469932     -0.55767      0.71147
79365       12   26272959   26278003     17      11  472959      0.85538      0.19617
8082        12   26348032   26387710    152      35  468253     0.045001      0.48205
3709        12   26488285   26986131   2132     161  470889    -0.083807       0.5334
55726       12   27058112   27091254    112      36  465424      0.18634      0.42609
26127       12   27091305   27119581     77      23  473962      0.18638      0.42607
51768       12   27124503   27167360    154      47  460528       1.3713     0.085138
9412        12   27175455   27183606     33      13  431603       0.6981      0.24256
728858      12   27233990   27235455     14       6  471339      0.60179      0.27366
23012       12   27397078   27478892    337      46  467126      0.83334      0.20233
56938       12   27485787   27578746    403      76  467866       1.2561      0.10454
341346      12   27619743   27655118    226      23  479859      0.54652      0.29236
8496        12   27677045   27848497    743      88  477490       1.6722     0.047243
387849      12   27849428   27850566      2       1  465324     -0.97958      0.83635
60488       12   27863706   27909237    147      33  471006     -0.53346      0.70314
100287284   12   27915599   27924209     41       7  478483      -1.1644      0.87787
57542       12   27933187   27955973     80      28  465844      0.64856      0.25831
5744        12   28111017   28125664     52      19  474360       1.7783      0.03768
55297       12   28343360   28703099   1302      48  467031       1.1519      0.12469
55711       12   29301936   29488549    917      63  469793     -0.81344      0.79202
51290       12   29493579   29534143    128      29  475776     -0.68663      0.75384
341350      12   29580489   29650619    285      35  472907      0.25154       0.4007
83857       12   29653746   29937692   1481     131  473820     -0.72303      0.76517
10526       12   30781915   30848929    250      29  470352     -0.56701      0.71465
65981       12   30862486   30907448    191      32  468201      -1.5882      0.94387
441631      12   31079536   31149537    396      65  472663      0.76482      0.22219
1663        12   31226779   31257733    157      16  475744      0.95305      0.17028
144203      12   31264586   31359088    263      35  470829        2.123     0.016878
58516       12   31433356   31479159    157      30  458535      0.52694      0.29912
160518      12   31535157   31743952    933      43  468515     -0.29957      0.61775
254013      12   31800094   31822016     99      39  468763     -0.15716      0.56244
196394      12   31824071   31882108    224      61  469959      0.25212      0.40047
440093      12   31944119   31945175      8       5  474686     -0.12728      0.55064
55196       12   32112353   32146041    194      39  464658       1.0748      0.14122
636         12   32259713   32536567   1349      96  476867      0.57485       0.2827
121512      12   32552518   32798984   1165      97  472844       2.7819    0.0027025
10059       12   32832134   32898584    349      22  468311      0.20479      0.41887
51067       12   32878195   32908895    147      23  473698      0.24942      0.40152
5318        12   32943680   33049780    471      63  473266     -0.61345      0.73021
341359      12   33528348   33592754    295      39  451163      -1.5107      0.93456
84920       12   34175216   34181237     24       8  457122      0.40607      0.34235
144245      12   38710557   38723528     62      18  427321       1.6818     0.046303
144402      12   39046002   39300395   1171      70  454372      0.47831      0.31622
55605       12   39687030   39837192    452      60  449773     -0.62784      0.73495
225         12   39945022   40013843    266      49  451832      0.35145      0.36263
283461      12   40019972   40115716    340      42  461838       0.2147        0.415
114134      12   40148823   40499847   1230     111  463640      0.38042      0.35182
120892      12   40618813   40763087    654      61  464370       -2.066      0.98059
283463      12   40791677   40964632   1048      47  473653      -1.2337      0.89134
1272        12   41086244   41466214   1687     106  469776    -0.031418      0.51253
29951       12   41582250   41968392   1912      93  468730      0.36621      0.35711
283464      12   42475647   42538673    255      36  466495      -0.4597      0.67713
10138       12   42550906   42632154    253      44  464879      -1.4171      0.92177
85437       12   42705888   42719932     43      18  462388      -1.0416       0.8512
51535       12   42719947   42842422    512      33  470889     -0.74819      0.77283
144165      12   42852140   42983572    615      93  470294      -1.5537      0.93987
80070       12   43748012   43945724    743      55  471514      0.50888      0.30542
83448       12   44121828   44152620    130      24  473966      -0.7342      0.76859
51135       12   44152747   44183346     99      24  469962     -0.16399      0.56513
5756        12   44187526   44200178     30      11  479231       1.2619       0.1035
84216       12   44229853   44783543   2371      97  468458      0.46116      0.32234
4753        12   44902058   45307711   1623      95  467865     -0.14783      0.55876
440097      12   45408539   45444882    144      26  476845      0.73594      0.23088
196527      12   45609770   45834187    840      48  467270      -1.1504      0.87501
196528      12   46123494   46301820    402      82  459728      0.54874      0.29159
9169        12   46312914   46385898    194      66  458930      0.51766      0.30235
81539       12   46576838   46663208    327      85  465859      -0.5311      0.70232
54407       12   46751971   46766645     41      18  441685       -1.253      0.89489
55089       12   47158544   47226205    326      56  468920       2.2028     0.013805
347902      12   47469490   47473734     16       7  467267     -0.46714       0.6798
91523       12   47473386   47630446    803      86  464904     -0.65239      0.74292
79657       12   48055715   48099844    153      42  453583     -0.39317       0.6529
8909        12   48103517   48119355     69      24  455345      0.93349      0.17528
10411       12   48128453   48164846    192      46  471074       1.6003      0.05477
55652       12   48152426   48176536    108      30  464625       2.3759    0.0087531
51564       12   48176505   48213763    169      47  474981        2.055     0.019942
7421        12   48235320   48298814    269      79  468556     -0.34211      0.63387
79022       12   48357330   48362661     27      14  451699     -0.56126      0.71269
1280        12   48366748   48398285    180      37  471454     -0.25666      0.60128
29843       12   48436681   48500091    247      43  469265      -0.4001      0.65546
5213        12   48499656   48540187    196      48  466095      -1.3168      0.90605
140461      12   48541572   48551377     48      17  459382      -1.3143      0.90563
387856      12   48577366   48579709      9       5  478537     -0.52458      0.70006
121275      12   48595620   48599103     35       6  481647     -0.65998      0.74537
341567      12   48722763   48724062      8       4  432603      -2.3327      0.99017
121274      12   48729065   48745029     70      18  450514     -0.72881      0.76694
23519       12   48866448   48866843      2       1  487511       1.0893      0.13802
121273      12   48876283   48890297     78      18  469938      0.72799      0.23331
341568      12   48919415   48921886     16       5  455695      0.40439      0.34296
3906        12   48961467   48963829     10       7  462335     0.096709      0.46148
54934       12   49046994   49076035     88      21  470567      -1.9523      0.97455
904         12   49082241   49110781     98      26  463186      -1.5176      0.93544
112         12   49159975   49182820     58      17  450428        1.209      0.11333
784         12   49208215   49222726     38      26  437476       1.0105      0.15612
9416        12   49223539   49245957     68      22  461658       1.1167      0.13206
27289       12   49250916   49259653     18      12  475645      -1.0552      0.85433
85478       12   49297893   49325696     97      15  466249      -1.8812      0.97003
51303       12   49315742   49319330     15       9  438199      -1.0408      0.85102
377         12   49329987   49351309     80      15  477105     -0.73157      0.76779
7480        12   49359123   49365641     16       9  474730     -0.95059      0.82909
7471        12   49372236   49376396      5       3  448049      0.10648       0.4576
23109       12   49388933   49393088     10       6  475788       1.6447     0.050013
5571        12   49396055   49413012     33      18  426223       1.7921     0.036556
8085        12   49412758   49453935     90      36  456844       2.2678     0.011671
121268      12   49458467   49463808     11       7  470104       1.2574      0.10431
50846       12   49483204   49488602     13       9  427827     -0.04762      0.51899
55716       12   49490334   49504683     36      18  448463       1.7233     0.042416
10376       12   49521565   49525304     17       8  464054       1.0589      0.14481
7846        12   49578578   49583107      9       5  478486      0.11582       0.4539
84790       12   49621715   49667117    142      43  472725       1.5365     0.062207
5630        12   49688796   49692481     13       6  474866       1.4214     0.077605
10024       12   49716971   49725514     34      14  470691      0.95033      0.17097
338761      12   49726200   49730971     21       9  482952      0.15245      0.43942
79962       12   49740721   49747467     28       9  471530       1.5695     0.058266
65244       12   49760688   49921208    453      59  464904      0.65153      0.25735
23416       12   49932834   49952091     74      20  465142       2.1455     0.015955
10445       12   49952077   49961928     25      11  468487        1.942     0.026066
84070       12   49976658   49999433     71      20  455374       1.6362     0.050901
25766       12   50017197   50038452     49      15  472976       1.0538      0.14599
91010       12   50031724   50101197    225      38  466159       1.7685     0.038492
7009        12   50135293   50158717    132      28  469969        1.397     0.081211
57701       12   50184929   50222208    169      32  466919       1.7925     0.036527
144233      12   50229826   50236912     23      11  454499       2.2108     0.013526
23017       12   50260679   50297760    175      55  467457       1.2069      0.11373
359         12   50344524   50352664     35      11  475007     0.038823      0.48452
362         12   50355279   50359465     14      10  469442       1.1901        0.117
363         12   50360874   50370922     28      16  421947     -0.66597      0.74728
29127       12   50382945   50425586    120      18  457154       1.5722     0.057957
41          12   50451420   50477405     63      17  468281     -0.23505      0.59291
6602        12   50478760   50494494     37      17  439541      0.45886      0.32317
2819        12   50497602   50505103     16      10  443049      0.68563      0.24647
84987       12   50503418   50514240     34      10  454138     -0.33826      0.63242
91012       12   50523581   50561154    103      25  445088     -0.40839      0.65851
51474       12   50569563   50677353    285      38  455432     -0.16371      0.56502
121006      12   50721095   50790405    189      34  456914      0.95144      0.17069
113251      12   50794592   50873788    203      32  457033       1.4841     0.068889
57609       12   50898768   51142450    687      57  453455      0.13036      0.44814
466         12   51157789   51214943    169      33  465832     -0.53465      0.70355
283471      12   51236701   51281667    159      21  471588       2.2229     0.013112
25840       12   51317780   51326300     24      14  468154       1.0789      0.14032
613227      12   51346200   51364668    107      17  478759      0.25378      0.39983
4891        12   51373566   51422118    160      27  471936      0.51778      0.30231
25875       12   51442082   51454207     36      10  466098      0.37884       0.3524
81566       12   51454988   51477454     84      26  464868      -0.5335      0.70316
7024        12   51487539   51566926    299      34  467239     -0.81332      0.79198
5463        12   51580719   51611477    118      37  474392       1.0463      0.14771
9802        12   51632508   51640501     19      12  448576       1.9597     0.025013
57228       12   51639133   51664202     84      19  470443       1.4054     0.079958
51411       12   51674822   51718446    183      25  469340       2.4899    0.0063887
1990        12   51722227   51740463     63      17  469833       1.8674     0.030925
11226       12   51745654   51785739    163      50  469020       2.6766    0.0037182
9498        12   51785101   51909547    408      44  465919        1.952     0.025467
6334        12   51984050   52206648    736      71  465669    -0.031525      0.51257
401720      12   52211676   52242364    144      56  463522       1.3105     0.095016
341405      12   52281745   52285505     27      11  478358     0.016207      0.49353
94          12   52300657   52317145     69      25  470072      0.57061      0.28413
91          12   52345451   52390863    126      37  467847      0.38168      0.35135
160622      12   52400729   52409673     24      16  474448       1.5656     0.058724
3164        12   52416616   52453291    148      50  473480     -0.39054      0.65193
60673       12   52463758   52471279     32       9  462970      0.19405      0.42307
144501      12   52562780   52585798    117      46  469028      0.23293      0.40791
283403      12   52599365   52604639     22      15  449519       0.3098      0.37836
3855        12   52626954   52642709     70      22  463860      0.73145      0.23225
3892        12   52642892   52702947    296      41  459973      0.63033      0.26424
3887        12   52679697   52685299     18       7  453470      0.50911      0.30534
3889        12   52708085   52715182     60       8  472245      0.20687      0.41806
3891        12   52753790   52761309     37      17  460787       1.4695     0.070852
3890        12   52771596   52779417     78       8  481463       2.0869     0.018447
3888        12   52787735   52800176     65      18  475702       1.2411      0.10729
9119        12   52817854   52828110     45      14  473292       1.6849     0.046008
3854        12   52840435   52845910     20       9  473044      0.44237      0.32911
286887      12   52862300   52867569     35       7  469174      0.67052      0.25126
3853        12   52880958   52887181     45       9  470859       1.1001      0.13564
3852        12   52908359   52914328     39       7  476187      -1.2289      0.89045
112802      12   52937693   52946931     61      17  459361     -0.37955      0.64786
121391      12   52959603   52967609     64      19  480529       0.7456      0.22795
140807      12   52979373   52995322     96      21  477962       0.4509      0.32603
319101      12   53001354   53012343     50      17  475334      0.84046      0.20033
3849        12   53038342   53045959     32      19  456966       -1.284      0.90043
3848        12   53068520   53074191     22      11  478543      -1.1594      0.87685
374454      12   53083396   53097247     57      20  460277      -0.2229      0.58819
51350       12   53161939   53171129     44      15  468493      0.45969      0.32287
3850        12   53183469   53189892     28      13  464082      0.12286      0.45111
3851        12   53200327   53207900     34      14  462883      0.89411      0.18563
338785      12   53215231   53228077     45      18  451887      0.39482      0.34649
196374      12   53231588   53242778     63      11  478195     0.045273      0.48194
3856        12   53290971   53343650    244      51  461428       0.5088      0.30545
3875        12   53342655   53346690      6       4  481028      -0.9288       0.8235
1975        12   53399942   53435993    143      17  470774      0.28046      0.38956
23371       12   53440810   53458163     61      24  467130      0.91213      0.18085
